"data","loja","tipoCliente","qtde","totalVendido","lucro","margemPercentualMedia"
"7/12/2024","Balibeach - SP","1","146","2544,70","704,68","27,69"
"7/12/2024","BALIBEACH PORTO SEGURO","0","15","1022,00","353,09","34,55"
"7/12/2024","BALIBEACH PORTO SEGURO","1","232","4619,00","1756,06","38,02"
"7/12/2024","BALIBEACH RIO","0","5","193,00","45,92","23,79"
"7/12/2024","BALIBEACH RIO","1","289","5839,50","1974,46","33,81"
"9/12/2024","Balibeach - SP","0","30","1468,70","266,20","18,12"
"9/12/2024","Balibeach - SP","1","2457","43200,84","8944,99","20,71"
"9/12/2024","BALIBEACH PORTO SEGURO","0","20","1078,00","345,41","32,04"
"9/12/2024","BALIBEACH PORTO SEGURO","1","141","3169,00","927,93","29,28"
"9/12/2024","BALIBEACH RIO","0","18","660,00","103,12","15,62"
"9/12/2024","BALIBEACH RIO","1","392","7135,50","2448,09","34,31"
"10/12/2024","Balibeach - SP","0","36","892,60","72,19","8,09"
"10/12/2024","Balibeach - SP","1","1804","31199,00","7152,34","22,92"
"10/12/2024","BALIBEACH PORTO SEGURO","0","4","200,00","78,34","39,17"
"10/12/2024","BALIBEACH PORTO SEGURO","1","125","3050,00","938,57","30,77"
"10/12/2024","BALIBEACH RIO","0","11","511,00","165,27","32,34"
"10/12/2024","BALIBEACH RIO","1","697","15740,20","5506,64","34,98"
"11/12/2024","Balibeach - SP","0","43","1547,40","442,84","28,62"
"11/12/2024","Balibeach - SP","1","7156","114244,49","37189,06","32,55"
"11/12/2024","Balibeach Ecommerce","1","20","658,00","151,85","23,08"
"11/12/2024","BALIBEACH PORTO SEGURO","0","11","590,00","112,11","19,00"
"11/12/2024","BALIBEACH PORTO SEGURO","1","223","4880,00","1865,62","38,23"
"11/12/2024","BALIBEACH RIO","0","7","330,00","93,79","28,42"
"11/12/2024","BALIBEACH RIO","1","690","12712,20","4729,24","37,20"
"12/12/2024","Balibeach - SP","0","45","1333,10","468,85","35,17"
"12/12/2024","Balibeach - SP","1","1321","25151,30","9870,77","39,25"
"12/12/2024","BALIBEACH PORTO SEGURO","0","6","434,00","127,16","29,30"
"12/12/2024","BALIBEACH PORTO SEGURO","1","258","6416,00","2023,64","31,54"
"12/12/2024","BALIBEACH RIO","0","4","144,00","57,90","40,21"
"12/12/2024","BALIBEACH RIO","1","327","5971,00","2152,28","36,05"
"13/12/2024","Balibeach - SP","0","49","1990,60","401,74","20,18"
"13/12/2024","Balibeach - SP","1","4715","69057,38","25891,80","37,49"
"13/12/2024","Balibeach Ecommerce","1","10","329,00","75,92","23,08"
"13/12/2024","BALIBEACH PORTO SEGURO","0","11","659,00","161,28","24,47"
"13/12/2024","BALIBEACH PORTO SEGURO","1","171","4384,00","1823,69","41,60"
"13/12/2024","BALIBEACH RIO","0","1","39,00","18,87","48,37"
"13/12/2024","BALIBEACH RIO","1","506","10245,70","3399,72","33,18"
"14/12/2024","Balibeach - SP","0","28","1461,50","424,78","29,06"
"14/12/2024","Balibeach - SP","1","1484","24672,80","9966,36","40,39"
"14/12/2024","BALIBEACH PORTO SEGURO","0","19","1357,00","286,97","21,15"
"14/12/2024","BALIBEACH PORTO SEGURO","1","56","1329,00","519,81","39,11"
"14/12/2024","BALIBEACH RIO","0","9","381,00","148,75","39,04"
"14/12/2024","BALIBEACH RIO","1","273","5185,80","1336,15","25,77"
"16/12/2024","Balibeach - SP","0","36","1011,60","256,21","25,33"
"16/12/2024","Balibeach - SP","1","2200","37193,35","11852,03","31,87"
"16/12/2024","BALIBEACH PORTO SEGURO","0","15","999,00","325,79","32,61"
"16/12/2024","BALIBEACH PORTO SEGURO","1","210","4971,00","1553,77","31,26"
"16/12/2024","BALIBEACH RIO","0","5","313,00","82,30","26,30"
"16/12/2024","BALIBEACH RIO","1","323","5764,00","2022,11","35,08"
"17/12/2024","Balibeach - SP","0","34","1236,40","256,56","20,75"
"17/12/2024","Balibeach - SP","1","4384","75102,50","22560,21","30,04"
"17/12/2024","BALIBEACH PORTO SEGURO","0","22","1396,00","396,79","28,42"
"17/12/2024","BALIBEACH PORTO SEGURO","1","254","5786,00","2136,96","36,93"
"17/12/2024","BALIBEACH RIO","0","12","602,00","169,43","28,14"
"17/12/2024","BALIBEACH RIO","1","1071","21722,30","7907,48","36,40"
"18/12/2024","Balibeach - SP","0","30","1422,30","331,63","23,32"
"18/12/2024","Balibeach - SP","1","1953","34264,60","8929,41","26,06"
"18/12/2024","BALIBEACH PORTO SEGURO","0","16","1277,00","382,13","29,92"
"18/12/2024","BALIBEACH PORTO SEGURO","1","118","2653,00","859,97","32,42"
"18/12/2024","BALIBEACH RIO","0","19","768,00","187,55","24,42"
"18/12/2024","BALIBEACH RIO","1","593","10333,50","3927,97","38,01"
"19/12/2024","Balibeach - SP","0","36","1581,70","327,75","20,72"
"19/12/2024","Balibeach - SP","1","7124","114423,80","47903,79","41,87"
"19/12/2024","Balibeach Ecommerce","1","10","329,00","75,92","23,08"
"19/12/2024","BALIBEACH PORTO SEGURO","0","8","614,00","163,38","26,61"
"19/12/2024","BALIBEACH PORTO SEGURO","1","186","3899,00","1472,68","37,77"
"19/12/2024","BALIBEACH RIO","0","4","194,00","71,73","36,98"
"19/12/2024","BALIBEACH RIO","1","394","6419,60","2475,86","38,57"
"20/12/2024","Balibeach - SP","0","52","1998,40","492,92","24,67"
"20/12/2024","Balibeach - SP","1","2495","43789,77","8143,68","18,60"
"20/12/2024","Balibeach Ecommerce","1","60","1974,00","455,54","23,08"
"20/12/2024","BALIBEACH PORTO SEGURO","0","30","2165,00","603,51","27,88"
"20/12/2024","BALIBEACH PORTO SEGURO","1","407","9569,00","3200,99","33,45"
"20/12/2024","BALIBEACH RIO","0","17","756,00","213,24","28,21"
"20/12/2024","BALIBEACH RIO","1","433","8657,70","2943,87","34,00"
"21/12/2024","Balibeach - SP","0","23","1306,10","277,66","21,26"
"21/12/2024","Balibeach - SP","1","115","2700,90","1013,17","37,51"
"21/12/2024","BALIBEACH PORTO SEGURO","0","17","1230,00","378,32","30,76"
"21/12/2024","BALIBEACH PORTO SEGURO","1","109","2490,00","827,50","33,23"
"21/12/2024","BALIBEACH RIO","0","6","231,00","68,03","29,45"
"21/12/2024","BALIBEACH RIO","1","111","1923,00","642,43","33,41"
"23/12/2024","Balibeach - SP","0","45","1977,20","550,11","27,82"
"23/12/2024","Balibeach - SP","1","4654","78461,89","27400,89","34,92"
"23/12/2024","BALIBEACH PORTO SEGURO","0","21","1177,00","267,06","22,69"
"23/12/2024","BALIBEACH PORTO SEGURO","1","339","7542,40","2891,69","38,34"
"23/12/2024","BALIBEACH RIO","0","9","432,00","117,46","27,19"
"23/12/2024","BALIBEACH RIO","1","310","6011,50","2119,84","35,26"
"24/12/2024","BALIBEACH PORTO SEGURO","1","130","2685,00","783,01","29,16"
"24/12/2024","BALIBEACH RIO","1","309","5855,00","1881,11","32,13"
"26/12/2024","Balibeach - SP","0","35","1646,60","357,71","21,72"
"26/12/2024","Balibeach - SP","1","3679","60701,64","19918,11","32,81"
"26/12/2024","BALIBEACH PORTO SEGURO","0","17","992,00","324,20","32,68"
"26/12/2024","BALIBEACH PORTO SEGURO","1","338","7418,00","2170,99","29,27"
"26/12/2024","BALIBEACH RIO","0","3","123,00","48,40","39,35"
"26/12/2024","BALIBEACH RIO","1","352","6173,00","2459,65","39,85"
"27/12/2024","Balibeach - SP","0","40","1577,70","539,98","34,23"
"27/12/2024","Balibeach - SP","1","2634","44930,50","13169,17","29,31"
"27/12/2024","BALIBEACH PORTO SEGURO","0","20","1329,00","369,88","27,83"
"27/12/2024","BALIBEACH PORTO SEGURO","1","295","6823,00","2635,89","38,63"
"27/12/2024","BALIBEACH RIO","0","8","413,00","120,10","29,08"
"27/12/2024","BALIBEACH RIO","1","941","15896,60","6586,26","41,43"
"28/12/2024","Balibeach - SP","0","20","1190,70","323,61","27,18"
"28/12/2024","Balibeach - SP","1","283","5791,40","704,50","12,16"
"28/12/2024","BALIBEACH PORTO SEGURO","0","19","1408,00","293,98","20,88"
"28/12/2024","BALIBEACH PORTO SEGURO","1","126","2893,00","1109,01","38,33"
"28/12/2024","BALIBEACH RIO","0","1","50,00","11,54","23,08"
"28/12/2024","BALIBEACH RIO","1","364","6668,00","2243,55","33,65"
"30/12/2024","Balibeach - SP","0","29","987,40","268,23","27,17"
"30/12/2024","Balibeach - SP","1","6963","110489,90","36117,41","32,69"
"30/12/2024","BALIBEACH PORTO SEGURO","0","24","1730,00","338,66","19,58"
"30/12/2024","BALIBEACH PORTO SEGURO","1","300","6696,00","2633,05","39,32"
"30/12/2024","BALIBEACH RIO","0","8","458,00","136,81","29,87"
"30/12/2024","BALIBEACH RIO","1","626","11849,70","4770,36","40,26"
"31/12/2024","BALIBEACH PORTO SEGURO","1","193","4477,00","1682,87","37,59"
"1/1/2025","BALIBEACH PORTO SEGURO","0","39","2490,00","647,78","26,02"
"1/1/2025","BALIBEACH PORTO SEGURO","1","45","891,00","203,58","22,85"
"2/1/2025","BALIBEACH PORTO SEGURO","0","38","2523,00","753,69","29,87"
"2/1/2025","BALIBEACH PORTO SEGURO","1","154","3375,00","1179,33","34,94"
"2/1/2025","BALIBEACH RIO","0","2","93,00","11,08","11,92"
"2/1/2025","BALIBEACH RIO","1","672","12355,40","5008,49","40,54"
"3/1/2025","Balibeach - SP","0","22","967,50","241,43","24,95"
"3/1/2025","Balibeach - SP","1","10141","170527,00","40703,65","23,87"
"3/1/2025","BALIBEACH PORTO SEGURO","0","37","1955,00","576,26","29,48"
"3/1/2025","BALIBEACH PORTO SEGURO","1","348","8086,00","3291,30","40,70"
"3/1/2025","BALIBEACH RIO","0","16","754,00","178,31","23,65"
"3/1/2025","BALIBEACH RIO","1","823","16855,10","5956,51","35,34"
"4/1/2025","Balibeach - SP","0","21","1080,60","258,11","23,89"
"4/1/2025","Balibeach - SP","1","1523","25046,40","8033,17","32,07"
"4/1/2025","BALIBEACH PORTO SEGURO","0","58","4195,00","968,08","23,08"
"4/1/2025","BALIBEACH PORTO SEGURO","1","141","3188,00","1115,81","35,00"
"4/1/2025","BALIBEACH RIO","0","11","501,00","113,96","22,75"
"4/1/2025","BALIBEACH RIO","1","873","15887,00","6494,14","40,88"
"5/1/2025","BALIBEACH PORTO SEGURO","0","48","3210,00","724,68","22,58"
"5/1/2025","BALIBEACH PORTO SEGURO","1","143","2722,00","815,23","29,95"
"6/1/2025","Balibeach - SP","0","25","787,40","104,03","13,21"
"6/1/2025","Balibeach - SP","1","6227","98793,30","39871,20","40,36"
"6/1/2025","BALIBEACH PORTO SEGURO","0","36","2325,00","569,03","24,47"
"6/1/2025","BALIBEACH PORTO SEGURO","1","386","8855,00","3224,22","36,41"
"6/1/2025","BALIBEACH RIO","0","15","1162,00","381,82","32,86"
"6/1/2025","BALIBEACH RIO","1","955","16137,00","6489,48","40,21"
"7/1/2025","Balibeach - SP","0","33","1288,70","357,80","27,76"
"7/1/2025","Balibeach - SP","1","4972","89181,69","25730,72","28,85"
"7/1/2025","BALIBEACH PORTO SEGURO","0","45","2713,00","719,18","26,51"
"7/1/2025","BALIBEACH PORTO SEGURO","1","363","8176,50","2999,72","36,69"
"7/1/2025","BALIBEACH RIO","0","18","690,00","267,94","38,83"
"7/1/2025","BALIBEACH RIO","1","922","18518,70","7002,04","37,81"
"8/1/2025","Balibeach - SP","0","50","1627,40","499,76","30,71"
"8/1/2025","Balibeach - SP","1","3489","65060,39","24211,47","37,21"
"8/1/2025","BALIBEACH PORTO SEGURO","0","31","2178,00","491,76","22,58"
"8/1/2025","BALIBEACH PORTO SEGURO","1","287","7178,00","2498,57","34,81"
"8/1/2025","BALIBEACH RIO","0","7","406,00","34,91","8,60"
"8/1/2025","BALIBEACH RIO","1","854","15620,30","5972,16","38,23"
"9/1/2025","Balibeach - SP","0","46","2176,60","433,65","19,92"
"9/1/2025","Balibeach - SP","1","2497","44288,86","15027,56","33,93"
"9/1/2025","BALIBEACH PORTO SEGURO","0","22","1489,00","242,07","16,26"
"9/1/2025","BALIBEACH PORTO SEGURO","1","494","11469,00","3335,07","29,08"
"9/1/2025","BALIBEACH RIO","0","1","45,00","13,80","30,67"
"9/1/2025","BALIBEACH RIO","1","228","4827,80","1664,03","34,47"
"10/1/2025","Balibeach - SP","0","31","1324,40","395,05","29,83"
"10/1/2025","Balibeach - SP","1","1200","21670,40","6109,32","28,19"
"10/1/2025","BALIBEACH PORTO SEGURO","0","27","1558,00","369,07","23,69"
"10/1/2025","BALIBEACH PORTO SEGURO","1","163","3668,00","1142,32","31,14"
"10/1/2025","BALIBEACH RIO","0","9","498,00","133,19","26,74"
"10/1/2025","BALIBEACH RIO","1","437","8271,00","3081,87","37,26"
"11/1/2025","Balibeach - SP","0","17","849,30","232,58","27,39"
"11/1/2025","Balibeach - SP","1","14693","222303,30","73767,51","33,18"
"11/1/2025","Balibeach Ecommerce","1","71","2332,90","538,36","23,08"
"11/1/2025","BALIBEACH PORTO SEGURO","0","12","940,00","205,72","21,89"
"11/1/2025","BALIBEACH PORTO SEGURO","1","181","3974,00","1115,85","28,08"
"11/1/2025","BALIBEACH RIO","0","8","130,00","36,81","28,32"
"11/1/2025","BALIBEACH RIO","1","415","7664,80","2965,26","38,69"
"12/1/2025","BALIBEACH PORTO SEGURO","0","9","560,00","144,85","25,87"
"13/1/2025","Balibeach - SP","0","13","468,50","87,32","18,64"
"13/1/2025","Balibeach - SP","1","18999","325480,96","46071,33","14,15"
"13/1/2025","BALIBEACH PORTO SEGURO","0","19","1200,00","396,02","33,00"
"13/1/2025","BALIBEACH PORTO SEGURO","1","401","8307,00","2698,55","32,49"
"13/1/2025","BALIBEACH RIO","0","4","158,00","29,57","18,71"
"13/1/2025","BALIBEACH RIO","1","507","11813,80","4181,70","35,40"
"14/1/2025","Balibeach - SP","0","18","688,00","222,35","32,32"
"14/1/2025","Balibeach - SP","1","6400","111960,59","24212,05","21,63"
"14/1/2025","BALIBEACH PORTO SEGURO","0","18","1005,00","252,70","25,14"
"14/1/2025","BALIBEACH PORTO SEGURO","1","95","1954,00","450,23","23,04"
"14/1/2025","BALIBEACH RIO","0","8","505,00","152,68","30,23"
"14/1/2025","BALIBEACH RIO","1","227","5500,00","1631,52","29,66"
"15/1/2025","Balibeach - SP","0","23","1188,60","299,72","25,22"
"15/1/2025","Balibeach - SP","1","6383","98135,58","43324,46","44,15"
"15/1/2025","BALIBEACH PORTO SEGURO","0","59","3603,00","780,79","21,67"
"15/1/2025","BALIBEACH PORTO SEGURO","1","190","4722,00","1070,60","22,67"
"15/1/2025","BALIBEACH RIO","1","548","9155,00","3704,66","40,47"
"16/1/2025","Balibeach - SP","0","16","656,70","231,72","35,29"
"16/1/2025","Balibeach - SP","1","2670","43944,00","18623,00","42,38"
"16/1/2025","Balibeach Ecommerce","1","272","8192,80","1890,65","23,08"
"16/1/2025","BALIBEACH PORTO SEGURO","0","19","976,00","258,33","26,47"
"16/1/2025","BALIBEACH PORTO SEGURO","1","363","5658,00","1611,67","28,48"
"16/1/2025","BALIBEACH RIO","0","2","60,00","15,06","25,09"
"16/1/2025","BALIBEACH RIO","1","828","15492,00","6042,49","39,00"
"17/1/2025","Balibeach - SP","0","14","1109,90","213,47","19,23"
"17/1/2025","Balibeach - SP","1","3625","62499,98","26165,47","41,86"
"17/1/2025","Balibeach Ecommerce","1","15","493,50","113,88","23,08"
"17/1/2025","BALIBEACH PORTO SEGURO","0","36","2506,00","719,05","28,69"
"17/1/2025","BALIBEACH PORTO SEGURO","1","56","1324,00","448,74","33,89"
"17/1/2025","BALIBEACH RIO","0","6","259,00","65,29","25,21"
"17/1/2025","BALIBEACH RIO","1","612","12729,20","3948,43","31,02"
"18/1/2025","Balibeach - SP","0","10","359,70","119,59","33,25"
"18/1/2025","Balibeach - SP","1","625","10797,50","5027,50","46,56"
"18/1/2025","BALIBEACH PORTO SEGURO","0","16","945,00","301,82","31,94"
"18/1/2025","BALIBEACH PORTO SEGURO","1","52","1238,00","221,27","17,87"
"18/1/2025","BALIBEACH RIO","0","1","35,00","8,08","23,08"
"18/1/2025","BALIBEACH RIO","1","906","19309,10","7213,14","37,36"
"19/1/2025","BALIBEACH PORTO SEGURO","0","34","2168,00","602,87","27,81"
"20/1/2025","Balibeach - SP","0","28","1379,50","191,16","13,86"
"20/1/2025","Balibeach - SP","1","2947","46143,99","13528,63","29,32"
"20/1/2025","BALIBEACH PORTO SEGURO","0","26","1320,00","361,25","27,37"
"20/1/2025","BALIBEACH PORTO SEGURO","1","178","4126,00","1575,70","38,19"
"21/1/2025","Balibeach - SP","0","34","1439,80","358,95","24,93"
"21/1/2025","Balibeach - SP","1","4420","73774,89","27970,71","37,91"
"21/1/2025","Balibeach Ecommerce","1","25","822,50","189,81","23,08"
"21/1/2025","BALIBEACH PORTO SEGURO","0","49","2643,00","698,56","26,43"
"21/1/2025","BALIBEACH PORTO SEGURO","1","125","3314,00","1064,78","32,13"
"21/1/2025","BALIBEACH RIO","0","5","240,00","58,02","24,18"
"21/1/2025","BALIBEACH RIO","1","1116","18954,70","8223,19","43,38"
"22/1/2025","Balibeach - SP","0","116","3008,60","1155,34","38,40"
"22/1/2025","Balibeach - SP","1","2362","38561,00","16527,70","42,86"
"22/1/2025","BALIBEACH PORTO SEGURO","0","21","1405,00","207,04","14,74"
"22/1/2025","BALIBEACH PORTO SEGURO","1","280","5359,00","1931,33","36,04"
"22/1/2025","BALIBEACH RIO","0","10","564,00","95,98","17,02"
"22/1/2025","BALIBEACH RIO","1","927","17375,00","5982,68","34,43"
"23/1/2025","Balibeach - SP","0","24","748,00","295,55","39,51"
"23/1/2025","Balibeach - SP","1","4669","85365,00","30418,87","35,63"
"23/1/2025","BALIBEACH PORTO SEGURO","0","36","2710,00","731,11","26,98"
"23/1/2025","BALIBEACH PORTO SEGURO","1","120","2676,00","1056,11","39,47"
"23/1/2025","BALIBEACH RIO","0","12","826,00","146,83","17,78"
"23/1/2025","BALIBEACH RIO","1","1424","23939,50","8519,23","35,59"
"24/1/2025","Balibeach - SP","0","14","429,60","122,06","28,41"
"24/1/2025","Balibeach - SP","1","2160","33046,49","10416,33","31,52"
"24/1/2025","Balibeach Ecommerce","1","2","75,00","17,31","23,08"
"24/1/2025","BALIBEACH PORTO SEGURO","0","41","2954,00","724,78","24,54"
"24/1/2025","BALIBEACH PORTO SEGURO","1","155","3479,00","1478,50","42,50"
"24/1/2025","BALIBEACH RIO","0","6","370,00","68,99","18,65"
"24/1/2025","BALIBEACH RIO","1","511","10141,70","3442,78","33,95"
"25/1/2025","BALIBEACH PORTO SEGURO","0","31","2923,00","835,18","28,57"
"25/1/2025","BALIBEACH PORTO SEGURO","1","146","2495,00","775,73","31,09"
"25/1/2025","BALIBEACH RIO","0","4","181,00","80,89","44,69"
"25/1/2025","BALIBEACH RIO","1","612","11371,00","4562,82","40,13"
"26/1/2025","BALIBEACH PORTO SEGURO","0","14","625,00","190,39","30,46"
"26/1/2025","BALIBEACH PORTO SEGURO","1","28","582,00","243,98","41,92"
"27/1/2025","Balibeach - SP","0","25","711,90","167,64","23,55"
"27/1/2025","Balibeach - SP","1","11781","176886,00","19355,31","10,94"
"27/1/2025","BALIBEACH PORTO SEGURO","0","19","1215,00","318,80","26,24"
"27/1/2025","BALIBEACH PORTO SEGURO","1","244","5316,00","1772,33","33,34"
"27/1/2025","BALIBEACH RIO","0","4","98,00","6,23","6,36"
"27/1/2025","BALIBEACH RIO","1","2110","34415,00","16967,53","49,30"
"28/1/2025","Balibeach - SP","0","9","293,00","14,02","4,78"
"28/1/2025","Balibeach - SP","1","19101","294742,99","72685,29","24,66"
"28/1/2025","BALIBEACH PORTO SEGURO","0","21","1511,00","425,07","28,13"
"28/1/2025","BALIBEACH PORTO SEGURO","1","124","3624,00","1329,60","36,69"
"28/1/2025","BALIBEACH RIO","0","14","453,00","146,49","32,34"
"28/1/2025","BALIBEACH RIO","1","946","16097,00","7442,34","46,23"
"29/1/2025","Balibeach - SP","0","14","264,00","75,74","28,69"
"29/1/2025","Balibeach - SP","1","6452","101978,99","20140,84","19,75"
"29/1/2025","BALIBEACH PORTO SEGURO","0","37","2745,00","804,60","29,31"
"29/1/2025","BALIBEACH PORTO SEGURO","1","51","1319,00","454,13","34,43"
"29/1/2025","BALIBEACH RIO","1","901","15826,00","7289,60","46,06"
"30/1/2025","Balibeach - SP","0","13","699,90","186,12","26,59"
"30/1/2025","Balibeach - SP","1","7942","119456,68","30407,54","25,45"
"30/1/2025","BALIBEACH PORTO SEGURO","0","18","1442,00","421,80","29,25"
"30/1/2025","BALIBEACH PORTO SEGURO","1","49","1165,00","463,15","39,76"
"30/1/2025","BALIBEACH RIO","0","7","279,00","134,99","48,38"
"30/1/2025","BALIBEACH RIO","1","478","10048,50","3835,82","38,17"
"31/1/2025","Balibeach - SP","0","14","319,98","123,88","38,72"
"31/1/2025","Balibeach - SP","1","3772","65312,88","25814,71","39,52"
"31/1/2025","BALIBEACH PORTO SEGURO","0","16","1090,00","292,07","26,80"
"31/1/2025","BALIBEACH PORTO SEGURO","1","47","1210,00","338,93","28,01"
"31/1/2025","BALIBEACH RIO","0","7","193,00","57,19","29,63"
"31/1/2025","BALIBEACH RIO","1","262","5159,00","1787,02","34,64"
"1/2/2025","Balibeach - SP","0","2","50,00","21,41","42,82"
"1/2/2025","Balibeach - SP","1","248","5510,00","2576,53","46,76"
"1/2/2025","BALIBEACH PORTO SEGURO","0","19","1110,00","345,23","31,10"
"1/2/2025","BALIBEACH PORTO SEGURO","1","79","2512,00","821,66","32,71"
"1/2/2025","BALIBEACH RIO","0","2","84,00","42,75","50,89"
"1/2/2025","BALIBEACH RIO","1","298","5807,90","1944,87","33,49"
"3/2/2025","Balibeach - SP","0","5","167,00","49,67","29,74"
"3/2/2025","Balibeach - SP","1","1158","19471,98","5578,66","28,65"
"3/2/2025","Balibeach Ecommerce","1","20","658,00","151,85","23,08"
"3/2/2025","BALIBEACH PORTO SEGURO","0","22","1260,00","373,79","29,67"
